symbol,entry_time,signal,score,outcome,r_multiple
EURAUD,2025-07-30 00:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-07-30 02:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-07-30 08:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-07-30 12:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-07-30 18:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-07-30 19:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-07-30 20:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-07-31 15:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-07-31 15:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-07-31 20:30:00+00:00,BUY,3,LOSS,-1.0
EURAUD,2025-08-01 00:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-01 01:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-08-01 14:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-08-01 19:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-04 00:00:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2025-08-04 01:00:00+00:00,BUY,4,WIN,1.0
EURAUD,2025-08-04 15:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-08-04 16:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-08-04 17:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-08-04 17:30:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-08-04 18:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-04 18:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-04 19:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-05 00:00:00+00:00,BUY,3,LOSS,-1.0
EURAUD,2025-08-05 12:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-08-05 15:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-08-05 16:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-05 17:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-06 04:45:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-08-06 14:45:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2025-08-06 18:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-08-06 19:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-07 00:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-07 01:30:00+00:00,BUY,3,LOSS,-1.0
EURAUD,2025-08-07 06:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-11 14:45:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2025-08-12 08:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-08-12 09:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-08-12 12:45:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-08-12 14:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-08-12 15:30:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-08-14 12:45:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-08-14 13:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-08-14 14:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-08-14 14:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-15 00:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-08-15 02:30:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-08-15 09:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-15 10:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-08-15 14:15:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2025-08-15 15:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-08-15 17:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-08-15 18:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-08-15 19:45:00+00:00,BUY,3,LOSS,-1.0
EURAUD,2025-08-18 08:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-08-18 15:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-18 16:00:00+00:00,BUY,2,WIN,1.0
EURAUD,2025-08-19 08:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-08-19 09:15:00+00:00,BUY,3,WIN,1.0
EURAUD,2025-08-19 15:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-19 20:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-08-20 02:45:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2025-08-20 04:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-20 04:45:00+00:00,BUY,3,WIN,1.0
EURAUD,2025-08-20 14:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-08-20 15:00:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2025-08-22 08:30:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-08-25 15:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-08-27 01:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-08-28 09:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-08-28 14:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-08-28 14:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-08-29 02:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-09-01 03:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-09-01 06:45:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2025-09-01 07:15:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-09-01 08:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-09-01 17:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-09-02 08:00:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-09-02 11:00:00+00:00,BUY,2,WIN,1.0
EURAUD,2025-09-02 12:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-09-02 16:30:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2025-09-03 00:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-09-05 15:15:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-09-08 00:00:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2025-09-08 06:45:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-09-09 08:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-09-10 12:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-09-11 00:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-09-11 05:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-09-11 07:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-09-11 13:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-09-11 14:00:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2025-09-11 14:30:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-09-16 10:00:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-09-16 11:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-09-16 14:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-09-17 00:00:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2025-09-17 12:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-09-17 15:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-09-17 16:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-09-17 17:30:00+00:00,BUY,2,WIN,1.0
EURAUD,2025-09-19 02:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-09-19 04:00:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2025-09-22 01:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-09-22 03:15:00+00:00,BUY,2,WIN,1.0
EURAUD,2025-09-22 08:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-09-22 12:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-09-22 14:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-09-22 14:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-09-23 00:00:00+00:00,BUY,3,WIN,1.0
EURAUD,2025-09-23 02:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-09-23 02:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-09-23 03:45:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2025-09-23 11:30:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2025-09-23 12:30:00+00:00,BUY,2,WIN,1.0
EURAUD,2025-09-23 16:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-09-23 18:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-09-24 00:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-09-24 01:15:00+00:00,BUY,3,LOSS,-1.0
EURAUD,2025-09-24 03:15:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2025-09-24 11:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-09-26 10:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-09-26 11:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-09-29 00:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-09-29 01:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-09-29 02:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-09-29 06:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-09-30 01:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-09-30 05:00:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2025-09-30 07:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-09-30 18:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-10-01 03:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-10-01 03:45:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-10-01 04:30:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-10-01 05:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-10-01 06:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-10-01 08:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-10-02 00:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-10-02 11:45:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-10-02 13:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-10-03 00:00:00+00:00,BUY,2,WIN,1.0
EURAUD,2025-10-03 14:15:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-10-03 16:15:00+00:00,BUY,3,WIN,1.0
EURAUD,2025-10-03 18:00:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2025-10-06 00:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-10-06 09:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-10-09 12:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-10-10 14:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-10-10 16:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-10-10 16:45:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2025-10-13 00:45:00+00:00,BUY,2,WIN,1.0
EURAUD,2025-10-16 01:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-10-16 08:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-10-16 16:45:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-10-16 18:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-10-16 18:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-10-17 00:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-10-17 02:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-10-17 02:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-10-17 03:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-10-17 03:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-10-17 04:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-10-17 07:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-10-17 11:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-10-21 00:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-10-21 08:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-10-21 10:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-10-22 04:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-10-22 16:45:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-10-23 06:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-10-27 00:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-10-28 14:00:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-10-29 09:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-11-03 08:00:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2025-11-03 14:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-11-03 17:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-11-04 03:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-11-04 04:45:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-11-04 05:30:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-11-04 09:15:00+00:00,BUY,2,WIN,1.0
EURAUD,2025-11-06 14:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-11-06 15:15:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-11-06 17:00:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2025-11-11 00:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-11-11 04:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-11-11 07:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-11-11 08:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-11-11 11:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-11-11 12:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-11-11 13:30:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-11-11 14:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-11-11 14:30:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-11-11 17:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-11-12 06:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-11-13 00:00:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2025-11-13 14:00:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2025-11-13 16:15:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2025-11-13 17:45:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-11-14 00:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-11-14 11:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-11-14 11:30:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-11-14 12:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-11-14 13:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-11-18 00:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-11-18 01:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-11-18 02:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-11-18 03:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-11-18 07:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-11-18 17:00:00+00:00,BUY,3,WIN,1.0
EURAUD,2025-11-18 20:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-11-20 16:45:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-11-20 17:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-11-21 07:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-11-21 08:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-11-21 15:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-11-25 13:45:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-11-26 00:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-11-28 01:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-12-01 00:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-12-01 04:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-12-01 09:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-12-01 14:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-12-02 13:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-12-03 00:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-12-04 00:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-12-05 07:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-12-08 00:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-12-08 06:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-12-08 07:00:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-12-08 12:30:00+00:00,BUY,2,WIN,1.0
EURAUD,2025-12-08 14:15:00+00:00,BUY,2,WIN,1.0
EURAUD,2025-12-09 03:15:00+00:00,BUY,3,LOSS,-1.0
EURAUD,2025-12-09 03:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-12-11 03:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-12-11 04:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-12-11 15:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-12-11 15:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-12-12 07:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-12-12 15:15:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-12-12 16:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-12-15 14:00:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2025-12-15 14:30:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2025-12-16 00:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-12-16 00:45:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-12-16 01:15:00+00:00,BUY,2,WIN,1.0
EURAUD,2025-12-17 15:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-12-17 16:00:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2025-12-17 17:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-12-17 18:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-12-17 20:15:00+00:00,BUY,3,LOSS,-1.0
EURAUD,2025-12-22 00:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-12-22 06:45:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-12-23 12:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-12-29 02:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-12-29 07:15:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2025-12-29 08:15:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-12-29 09:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2025-12-29 11:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2025-12-29 12:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-12-29 13:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2025-12-29 13:45:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2025-12-29 14:15:00+00:00,SELL,4,WIN,1.0
EURAUD,2025-12-29 14:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-01-02 07:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-01-06 14:45:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-01-07 03:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-01-08 02:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-01-08 03:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-01-08 04:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-01-08 04:45:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-01-08 05:15:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-01-08 06:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-01-08 07:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-01-09 00:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-01-09 07:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-01-09 12:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-01-12 20:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-01-13 14:15:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-01-13 15:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-01-14 00:00:00+00:00,BUY,3,LOSS,-1.0
EURAUD,2026-01-14 01:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-01-14 10:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-01-14 11:00:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-01-14 12:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-01-14 19:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-01-15 09:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-01-15 15:30:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-01-20 08:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-01-20 09:30:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-01-20 12:45:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-01-20 20:15:00+00:00,BUY,2,WIN,1.0
EURAUD,2026-01-21 00:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-01-21 02:30:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2026-01-21 05:30:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2026-01-21 06:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-01-21 18:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-01-22 09:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-01-23 12:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-01-26 00:00:00+00:00,BUY,2,WIN,1.0
EURAUD,2026-01-27 20:15:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2026-01-28 00:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-01-28 09:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-01-28 19:45:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-02-02 03:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-02-02 05:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-02-02 05:30:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-02-02 06:15:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2026-02-02 13:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-02-03 03:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-02-05 20:45:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2026-02-06 11:00:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2026-02-06 13:45:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-02-11 02:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-02-12 00:30:00+00:00,BUY,2,WIN,1.0
EURAUD,2026-02-12 02:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-02-12 05:45:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-02-12 06:15:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2026-02-12 07:30:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-02-12 09:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-02-12 13:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-02-12 15:30:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-02-12 17:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-02-13 04:45:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2026-02-17 18:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-02-20 14:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-02-20 15:00:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2026-02-23 01:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-02-23 04:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-02-23 07:15:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-02-23 16:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-02-23 20:30:00+00:00,BUY,3,WIN,1.0
EURAUD,2026-02-24 13:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-02-24 14:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-02-25 02:00:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2026-03-02 00:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-03-03 00:30:00+00:00,SELL,4,LOSS,-1.0
