trade_id,symbol,direction,entry_time,entry_price,stop_loss,take_profit,lot_size,confidence,strategy,exit_time,exit_price,exit_reason,pnl_pips,pnl_usd,commission_usd,slippage_pips,hold_bars
10,AUDUSD,BUY,2023-05-10 19:00:00+00:00,0.67665,0.674149,0.67926,0.44,100,v8_final,2023-05-11 04:00:00+00:00,0.67926,TP,22.600000000000012,96.36000000000006,3.08,2.0,8
11,AUDUSD,SELL,2023-07-24 14:00:00+00:00,0.67412,0.6752453928571428,0.6723660714285715,1.0,100,v8_final,2023-07-24 16:00:00+00:00,0.6723660714285715,TP,14.039285714285313,133.39285714285313,7.0,2.0,1
12,AUDUSD,SELL,2023-08-03 18:00:00+00:00,0.6550400000000001,0.6566221428571429,0.6526667857142858,0.72,100,v8_final,2023-08-03 19:00:00+00:00,0.6566221428571429,SL,-19.321428571428655,-144.15428571428632,5.04,2.0,0
13,AUDUSD,SELL,2023-08-25 15:00:00+00:00,0.64247,0.64326625,0.6410075,1.0,100,v8_final,2023-08-25 16:00:00+00:00,0.6410075,TP,11.125000000000332,104.25000000000333,7.0,2.0,0
14,AUDUSD,SELL,2023-10-04 14:00:00+00:00,0.63175,0.6330938571428572,0.6296114285714286,0.84,100,v8_final,2023-10-04 15:00:00+00:00,0.6330938571428572,SL,-16.938571428571187,-148.16399999999797,5.88,2.0,0
15,AUDUSD,SELL,2023-10-26 16:00:00+00:00,0.63134,0.6324468214285714,0.6290717857142858,1.0,100,v8_final,2023-10-26 20:00:00+00:00,0.6324468214285714,SL,-14.568214285714362,-152.68214285714362,7.0,2.0,3
16,AUDUSD,SELL,2023-12-13 16:00:00+00:00,0.65701,0.6577571071428572,0.6555389285714286,1.0,100,v8_final,2023-12-13 17:00:00+00:00,0.6577571071428572,SL,-10.971071428571952,-116.71071428571952,7.0,2.0,0
17,AUDUSD,SELL,2024-03-05 18:00:00+00:00,0.65037,0.6514385714285714,0.6487671428571429,1.0,100,v8_final,2024-03-06 05:00:00+00:00,0.6514385714285714,SL,-14.185714285714187,-148.85714285714187,7.0,2.0,10
18,AUDUSD,SELL,2024-04-19 17:00:00+00:00,0.6418900000000001,0.6429017857142858,0.6393721428571429,1.0,100,v8_final,2024-04-19 18:00:00+00:00,0.6429017857142858,SL,-13.61785714285729,-143.1785714285729,7.0,2.0,0
19,AUDUSD,BUY,2024-08-09 15:00:00+00:00,0.65744,0.6568003928571429,0.6591360714285714,1.0,100,v8_final,2024-08-09 19:00:00+00:00,0.6568003928571429,SL,-9.89607142857157,-105.96071428571571,7.0,2.0,3
20,AUDUSD,BUY,2025-05-14 17:00:00+00:00,0.6457999999999999,0.645160357142857,0.6477189285714285,1.0,100,v8_final,2025-05-14 18:00:00+00:00,0.645160357142857,SL,-9.89642857142908,-105.96428571429081,7.0,2.0,0
21,AUDUSD,SELL,2025-05-29 11:00:00+00:00,0.64339,0.6450642857142858,0.6412471428571429,0.61,100,v8_final,2025-05-29 15:00:00+00:00,0.6450642857142858,SL,-20.242857142857392,-127.75142857143008,4.27,2.0,3
22,AUDUSD,BUY,2025-09-17 20:00:00+00:00,0.66701,0.6660296071428571,0.6683139285714286,1.0,100,v8_final,2025-09-17 21:00:00+00:00,0.6660296071428571,SL,-13.303928571429088,-140.03928571429088,7.0,2.0,0
23,AUDUSD,SELL,2025-09-22 13:00:00+00:00,0.65933,0.6598269642857142,0.6580603571428572,1.0,100,v8_final,2025-09-22 15:00:00+00:00,0.6598269642857142,SL,-8.469642857142187,-91.69642857142188,7.0,2.0,1
24,AUDUSD,SELL,2026-06-04 15:00:00+00:00,0.71389,0.7149639285714285,0.7122507142857143,0.91,100,v8_final,2026-06-05 03:00:00+00:00,0.7122507142857143,TP,12.89285714285732,110.9550000000016,6.37,2.0,11
1,USDCHF,BUY,2022-05-10 16:00:00+00:00,0.9927699999999999,0.9904764285714285,0.9954057142857142,0.52,100,v8_final,2022-05-10 20:00:00+00:00,0.9954057142857142,TP,22.857142857142968,115.21714285714343,3.64,2.0,3
2,USDCHF,SELL,2023-07-14 16:00:00+00:00,0.8608600000000001,0.8619763928571429,0.8588960714285715,1.0,100,v8_final,2023-07-14 17:00:00+00:00,0.8619763928571429,SL,-14.663928571428228,-153.63928571428227,7.0,2.0,0
3,USDCHF,BUY,2024-03-22 16:00:00+00:00,0.89849,0.8972327499999999,0.9004625,0.95,100,v8_final,2024-03-22 22:00:00+00:00,0.8972327499999999,SL,-16.072500000000986,-159.33875000000936,6.6499999999999995,2.0,5
4,USDCHF,SELL,2024-06-19 13:00:00+00:00,0.8846,0.8852631785714286,0.8835682142857143,1.0,100,v8_final,2024-06-20 00:00:00+00:00,0.8835682142857143,TP,6.8178571428574894,61.1785714285749,7.0,2.0,10
5,USDCHF,BUY,2024-10-10 14:00:00+00:00,0.85953,0.8582985357142857,0.8608446428571429,0.96,100,v8_final,2024-10-10 15:00:00+00:00,0.8582985357142857,SL,-15.81464285714301,-158.5405714285729,6.72,2.0,0
